id,title,dealer,refrence_id,carlength,carwidth,carheight,m3,serial_code,manufacturer_month,registration_year,Interior_color,exterior_color,mileage,engine_no,engine_size,fuel_type,chassis_no,transmission,drive,regular_price,price_yen,sale_price,steering,air_bags,dual_air_bags,air_conditioning,dual_air_conditioning,sun_roof,power_steering,power_window,power_mirror,central_locking,key_less_entry,leather_seats,gps,player,seats,doors,push_start,tv_navi,alloy_wheels,cruise_control,grill_guard,fog_lamps,hid,parking_sensor,rear_parking_camera,pas,power_slide_doors,full_aero_kits,wooden_steering,roof_rails,rear_spoiler,weight,ss,pc,carig_one,carig_two,created_at,updated_at
8250,2017 MAZDA CX-3,Agasta K.K,45200486,4.27,1.76,1.55,11.65,OTOZ-8250,\N,\N,Black,Black,36467,\N,2000,Petrol,\N,AT,2wd,8357,1320000,8357,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-21 01:22:29,2025-01-15 01:10:01
8251,2012 SUBARU STELLA,Agasta K.K,45200592,3.39,1.47,1.63,8.12,OTOZ-8251,\N,\N,Pink,Pink,29699,\N,660,Petrol,\N,AT,2wd,2367,370000,2367.14,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-21 01:23:49,2025-01-18 01:10:05
8252,2010 HONDA FIT (JAZZ),Agasta K.K,45200675,3.9,1.69,1.52,10.02,OTOZ-8252,\N,\N,Silver,Silver,31426,\N,1300,Petrol,\N,AT,2wd,1534,240000,1534.87,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-21 01:24:14,2025-01-16 01:12:50
8253,2008 TOYOTA HIACE WAGON,Agasta K.K,45200687,5.38,1.88,2.29,23.16,OTOZ-8253,\N,\N,Pearl,Pearl,75713,\N,2700,Petrol,\N,AT,2wd,10044,1570000,10044.3,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-21 01:24:21,2025-01-18 01:11:10
8259,2019 HONDA CR-V,Agasta K.K,45100870,4.6,1.85,1.68,14.3,OTOZ-8259,\N,\N,Black,Black,39703,\N,1500,Petrol,\N,AT,2wd,16817,2610000,16817.6,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:08:40,2025-02-02 01:02:39
8260,2015 TOYOTA ALPHARD HYBRID,Agasta K.K,45200003,4.91,1.85,1.89,17.17,OTOZ-8260,\N,\N,Pearl,Pearl,83011,\N,2500,Petrol,\N,AT,2wd,18083,2700000,18083.4,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:12:34,2025-03-23 01:01:15
8261,2012 NISSAN SERENA,Agasta K.K,45200085,4.77,1.73,1.86,15.35,OTOZ-8261,\N,\N,Silver,Silver,69006,\N,2000,Petrol,\N,AT,2wd,3244,480000,3244.58,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:13:37,2025-03-14 01:01:47
8262,2012 MITSUBISHI DELICA D5,Agasta K.K,45200133,4.73,1.79,1.87,15.83,OTOZ-8262,\N,\N,Black,Black,122766,\N,2400,Petrol,\N,AT,2wd,5063,790000,5063.35,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:14:32,2025-01-25 01:05:08
8263,2022 SUZUKI JIMNY,Agasta K.K,45200213,3.39,1.47,1.72,8.57,OTOZ-8263,\N,\N,Brown,Brown,6817,\N,660,Petrol,\N,AT,2wd,13943,2020000,13943,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:16:50,2025-06-09 01:00:45
8264,2015 TOYOTA COROLLA FIELDER,Agasta K.K,45200329,4.4,1.69,1.5,11.15,OTOZ-8264,\N,\N,Blue,Blue,184644,\N,1500,Petrol,\N,AT,2wd,4136,650000,4136,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:19:28,2024-12-24 01:17:47
8265,2014 SUZUKI SWIFT (IGNIS),Agasta K.K,45200501,3.85,1.69,1.5,9.76,OTOZ-8265,\N,\N,Blue,Blue,166357,\N,1200,Petrol,\N,AT,2wd,2191,340000,2191,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:21:34,2025-01-17 01:09:46
8266,2012 TOYOTA 86,Agasta K.K,45200522,4.24,1.77,1.3,9.76,OTOZ-8266,\N,\N,Pearl,Pearl,65848,\N,2000,Petrol,\N,AT,2wd,9404,1470000,9404.09,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:22:01,2025-01-19 01:08:55
8267,2016 AUDI A3 SEDAN,Agasta K.K,45200534,4.46,1.79,1.4,11.18,OTOZ-8267,\N,\N,Pearl,Pearl,106268,\N,1400,Petrol,\N,AT,2wd,6013,940000,6013.8,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:22:13,2025-01-18 01:09:32
8268,2016 NISSAN LEAF,Agasta K.K,45200596,4.44,1.77,1.55,12.18,OTOZ-8268,\N,\N,Black,Black,75633,\N,70,Electric,\N,AT,2wd,2499,390000,2499.22,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:23:08,2025-01-24 01:08:59
8269,2013 MERCEDES BENZ E class,Agasta K.K,45200625,4.88,1.85,1.45,13.09,OTOZ-8269,\N,\N,Pearl,Pearl,97119,\N,3500,Petrol,\N,AT,2wd,8443,1320000,8443.27,LEFT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:23:19,2025-01-20 01:09:53
8270,2005 TOYOTA ALPHARD,Agasta K.K,45200641,4.84,1.8,1.93,16.81,OTOZ-8270,\N,\N,Pearl,Pearl,139341,\N,2400,Petrol,\N,AT,2wd,2706,420000,2706.53,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-22 01:23:26,2025-01-17 01:11:46
8273,2008 HONDA ELYSION,Agasta K.K,45100732,4.84,1.83,1.79,15.85,OTOZ-8273,\N,\N,Silver,Silver,183832,\N,2400,Petrol,\N,AT,2wd,1900,300000,1900.48,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:22:08,2024-12-29 01:07:10
8274,2012 TOYOTA NOAH,Agasta K.K,45100945,4.63,1.72,1.85,14.73,OTOZ-8274,\N,\N,Pearl,Pearl,74820,\N,2000,Petrol,\N,AT,2wd,4846,730000,4846.66,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:23:17,2025-03-01 01:01:45
8275,1999 TOYOTA HILUX SURF (4RUNNER),Agasta K.K,45101114,4.84,1.8,1.76,15.33,OTOZ-8275,\N,\N,Black,Black,150076,\N,2700,Petrol,\N,AT,2wd,7095,1120000,7095.12,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:25:14,2024-12-29 01:10:06
8276,2010 TOYOTA ALPHARD,Agasta K.K,45200226,4.85,1.83,1.89,16.77,OTOZ-8276,\N,\N,Pearl,Pearl,159129,\N,3500,Petrol,\N,AT,2wd,3610,570000,3610.91,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:30:57,2024-12-29 01:16:04
8277,2024 TOYOTA ALPHARD,Agasta K.K,45200272,4.99,1.85,1.93,17.82,OTOZ-8277,\N,\N,Pearl,Pearl,3646,\N,2500,Petrol,\N,AT,2wd,44436,6990000,44436.8,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:32:01,2025-01-14 01:07:37
8279,2017 TOYOTA ROOMY,Agasta K.K,45200321,3.7,1.67,1.73,10.69,OTOZ-8279,\N,\N,Red,Red,34129,\N,1000,Petrol,\N,AT,2wd,4615,670000,4615.29,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:33:09,2025-04-07 01:01:36
8281,2019 SUZUKI WAGON R,Agasta K.K,45200483,3.39,1.47,1.65,8.22,OTOZ-8281,\N,\N,Purple,Purple,6730,\N,660,Petrol,\N,AT,2wd,7613,1190000,7613.22,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:35:02,2025-01-18 01:08:50
8282,2023 DAIHATSU ATRAI VAN,Agasta K.K,45200490,3.39,1.47,1.89,9.42,OTOZ-8282,\N,\N,Black,Black,18610,\N,660,Petrol,\N,AT,2wd,10939,1570000,10940,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:35:18,2025-04-12 01:01:15
8283,2014 HONDA FIT (JAZZ),Agasta K.K,45200494,3.95,1.69,1.55,10.35,OTOZ-8283,\N,\N,White,White,99555,\N,1300,Petrol,\N,AT,2wd,2153,340000,2153.36,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:35:24,2024-12-27 01:22:55
8284,2018 MAZDA CX-5,Agasta K.K,45200545,4.54,1.84,1.69,14.12,OTOZ-8284,\N,\N,Pearl,Pearl,63466,\N,2488,Petrol,\N,AT,2wd,8984,1420000,8984.1,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:36:17,2025-01-08 01:12:04
8285,2007 TOYOTA VOXY,Agasta K.K,45200609,4.64,1.72,1.85,14.76,OTOZ-8285,\N,\N,Purple,Purple,112081,\N,2000,Petrol,\N,AT,2wd,2062,320000,2062.12,RIGHT,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2024-12-23 01:37:08,2025-01-17 01:11:12
